Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-10-15,SBIN,EQ,200.05,201.0,202.5,192.0,192.8,192.85,197.72,49184944,972467956325000.0,238796,8926933,0.1815
2020-10-16,SBIN,EQ,192.85,194.0,196.75,191.6,195.7,195.95,194.69,36894938,718295374275000.0,191841,3907003,0.1059
2020-10-19,SBIN,EQ,195.95,196.2,204.6,196.05,204.0,204.0,201.65,60223657,1214397065990000.0,323960,18100990,0.3006
2020-10-20,SBIN,EQ,204.0,201.0,204.35,200.7,202.95,203.05,202.74,39317197,797097496690000.0,175146,5620943,0.14300000000000002
2020-10-21,SBIN,EQ,203.05,204.7,207.3,198.85,204.0,203.75,204.08,54516482,1112591690265000.0,248104,10918958,0.2003
2020-10-22,SBIN,EQ,203.75,201.9,204.6,201.1,203.6,203.3,203.1,33721761,684900878565000.0,156779,4734176,0.1404
2020-10-23,SBIN,EQ,203.3,204.0,205.6,201.55,202.45,202.8,203.2,32708098,664618598565000.0,143175,5408726,0.1654
2020-10-26,SBIN,EQ,202.8,202.7,204.0,195.6,197.0,196.7,199.33,45471498,906379008890000.0,213023,9472379,0.20829999999999999
2020-10-27,SBIN,EQ,196.7,197.25,197.55,192.25,194.45,194.65,194.96,37802664,737010744055000.0,177545,7079292,0.18730000000000002
2020-10-28,SBIN,EQ,194.65,195.0,195.0,189.05,190.5,190.45,191.54,46462213,889925877879999.9,259437,13448807,0.2895
2020-10-29,SBIN,EQ,190.45,189.35,190.7,185.9,189.3,188.7,188.17,44823105,843416179090000.0,238791,9344991,0.20850000000000002
2020-10-30,SBIN,EQ,188.7,189.35,192.0,186.15,189.9,189.25,189.11,41520135,785173616845000.0,186311,5649029,0.1361
2020-11-02,SBIN,EQ,189.25,192.2,197.25,190.05,196.0,196.05,194.16,52600119,1021260773440000.0,254510,13993534,0.266
2020-11-03,SBIN,EQ,196.05,198.0,205.8,197.6,204.35,204.75,202.38,69890201,1414456171695000.0,338507,20827276,0.298
2020-11-04,SBIN,EQ,204.75,203.5,209.0,198.05,205.5,207.0,204.28,117577856,2401883683715000.0,486009,22915206,0.1949
2020-11-05,SBIN,EQ,207.0,216.0,221.0,214.75,218.5,218.65,218.33,138023646,3013426456060000.0,568119,42166870,0.3055
2020-11-06,SBIN,EQ,218.65,219.0,221.85,217.05,218.1,219.2,219.15,73147085,1603012711630000.0,292489,17965797,0.24559999999999998
2020-11-09,SBIN,EQ,219.2,222.5,222.65,217.05,219.6,219.5,219.29,60359458,1323645672105000.0,250337,15432813,0.2557
2020-11-10,SBIN,EQ,219.5,223.1,235.0,223.0,232.0,231.7,229.3,135294550,3102281563925000.0,595627,43102126,0.3186
2020-11-11,SBIN,EQ,231.7,232.75,239.35,227.75,234.5,234.2,234.23,107094861,2508492076445000.0,449281,25884184,0.24170000000000003
2020-11-12,SBIN,EQ,234.2,233.2,233.35,225.65,227.05,226.8,229.08,58859905,1348390499015000.0,308734,13767236,0.2339
2020-11-13,SBIN,EQ,226.8,225.0,230.65,220.1,230.6,229.45,225.16,70676525,1591350764945000.0,301034,12034960,0.1703
2020-11-14,SBIN,EQ,229.45,232.0,232.9,227.75,228.05,229.65,230.98,7753219,179081541135000.0,73521,2345791,0.30260000000000004
2020-11-17,SBIN,EQ,229.65,231.85,241.6,231.0,241.35,240.2,237.24,80501583,1909810875280000.0,338168,33754763,0.4193
2020-11-18,SBIN,EQ,240.2,239.4,253.0,237.9,252.6,252.0,246.44,104514060,2575596216750000.0,481980,26494834,0.2535
2020-11-19,SBIN,EQ,252.0,248.0,251.8,239.0,239.5,239.75,245.83,82284278,2022760270284999.8,402167,14617497,0.1776
2020-11-20,SBIN,EQ,239.75,241.5,245.4,233.95,242.0,242.75,239.89,84411129,2024941255150000.0,371175,7680402,0.091
2020-11-23,SBIN,EQ,242.75,243.5,246.15,238.1,238.6,238.7,240.76,57538324,1385294812980000.0,258879,7663237,0.1332
2020-11-24,SBIN,EQ,238.7,240.5,245.0,239.5,244.4,243.85,241.91,47636611,1152389129865000.0,238186,10573973,0.222
2020-11-25,SBIN,EQ,243.85,245.45,249.9,241.6,243.0,243.0,246.09,74767232,1839932835955000.0,306740,10185429,0.1362
2020-11-26,SBIN,EQ,243.0,244.0,246.25,240.15,245.75,245.45,243.28,64248318,1563005475430000.0,241631,14919885,0.2322
2020-11-27,SBIN,EQ,245.45,245.45,246.25,242.05,244.2,244.25,243.85,54355703,1325488389145000.0,222385,15981860,0.294
2020-12-01,SBIN,EQ,244.25,245.0,248.95,244.25,247.65,248.05,246.58,37003272,912427740645000.1,186048,9607134,0.2596
2020-12-02,SBIN,EQ,248.05,248.35,250.85,244.1,246.55,246.95,247.75,56723083,1405293753380000.0,221604,13306764,0.2346
2020-12-03,SBIN,EQ,246.95,249.3,259.0,248.0,256.4,256.3,255.15,79266442,2022472303340000.2,361390,17214792,0.2172
2020-12-04,SBIN,EQ,256.3,257.0,264.35,253.55,264.05,263.5,259.18,79252024,2054087519950000.0,332166,16466782,0.2078
2020-12-07,SBIN,EQ,263.5,263.8,271.45,263.0,269.5,269.6,267.33,76053084,2033161653505000.0,298030,27751256,0.3649
2020-12-08,SBIN,EQ,269.6,270.95,273.7,265.25,270.75,271.9,269.92,65617502,1771155002325000.0,288470,17627985,0.2686
2020-12-09,SBIN,EQ,271.9,272.1,274.9,269.2,270.25,270.35,271.89,48495641,1318542446975000.0,224768,12794767,0.2638
2020-12-10,SBIN,EQ,270.35,269.0,271.0,265.55,270.0,269.55,267.91,38676657,1036201408665000.0,191259,7139680,0.18460000000000001
2020-12-11,SBIN,EQ,269.55,270.05,276.25,270.05,272.5,272.45,273.03,50255223,1372095252025000.0,219426,16618912,0.3307
2020-12-14,SBIN,EQ,272.45,274.0,276.15,272.35,274.25,274.2,274.69,31946501,877531744660000.0,200577,8886488,0.2782
2020-12-15,SBIN,EQ,274.2,274.05,274.05,268.15,270.55,270.65,270.4,34890948,943459924604999.9,207937,8591467,0.2462
2020-12-16,SBIN,EQ,270.65,272.8,273.65,268.5,269.35,269.4,270.58,24844177,672227626980000.0,150489,4406059,0.1773
2020-12-17,SBIN,EQ,269.4,270.0,272.15,266.7,267.35,267.7,269.19,25904699,697330984765000.0,146174,4320467,0.1668
2020-12-18,SBIN,EQ,267.7,267.7,271.95,265.0,271.35,271.45,268.3,29816205,799971768590000.0,159604,5872798,0.197
2020-12-21,SBIN,EQ,271.45,268.45,269.0,251.05,254.1,254.7,260.31,55160758,1435888477805000.0,311254,14528986,0.2634
2020-12-22,SBIN,EQ,254.7,254.8,258.7,248.25,257.15,257.45,254.2,51189571,1301228212680000.0,288750,10781372,0.21059999999999998
2020-12-23,SBIN,EQ,257.45,256.95,263.9,255.6,263.0,263.0,261.14,29056404,758791456890000.0,171296,4792004,0.1649
2020-12-24,SBIN,EQ,263.0,265.0,268.85,264.65,266.85,266.85,267.02,28585509,763282126260000.0,167695,6820426,0.2386
2020-12-28,SBIN,EQ,266.85,268.75,276.0,268.0,275.75,275.2,272.23,36870242,1003736670840000.0,203967,9995425,0.2711
2020-12-29,SBIN,EQ,275.2,276.3,279.9,274.7,277.75,277.9,277.56,45032526,1249925123365000.0,237470,12390520,0.2751
2020-12-30,SBIN,EQ,277.9,278.0,278.7,272.5,275.5,276.9,275.47,30971894,853168148245000.0,163939,6530230,0.2108
2020-12-31,SBIN,EQ,276.9,275.0,277.25,272.6,274.4,274.95,275.29,29467966,811216054195000.0,183603,8782576,0.298
2021-01-01,SBIN,EQ,274.95,274.9,280.0,274.4,279.05,279.4,278.33,24531791,682796825780000.0,141601,4783442,0.195
2021-01-04,SBIN,EQ,279.4,281.85,283.9,277.75,281.1,281.05,281.41,31450608,885046405845000.1,171760,6521226,0.2073
2021-01-05,SBIN,EQ,281.05,278.05,282.45,277.0,281.4,281.75,279.69,27393072,766157430375000.0,155149,4984903,0.182
2021-01-06,SBIN,EQ,281.75,283.0,289.15,281.4,283.9,285.05,285.76,40765708,1164907362810000.0,224327,6201351,0.1521
2021-01-07,SBIN,EQ,285.05,289.0,291.8,287.0,288.0,287.7,289.15,30546600,883250185510000.0,183684,8560453,0.2802
2021-01-08,SBIN,EQ,287.7,290.1,291.4,285.2,285.9,286.0,288.25,32543357,938050138885000.0,169736,7276745,0.2236
2021-01-11,SBIN,EQ,286.0,288.0,288.2,279.6,282.8,282.5,282.5,29703173,839102679705000.0,209864,8900394,0.29960000000000003
2021-01-12,SBIN,EQ,282.5,280.0,293.85,277.9,293.2,292.5,286.89,44307145,1271141918325000.0,275857,14782759,0.3336
2021-01-13,SBIN,EQ,292.5,296.0,308.0,294.5,305.95,306.8,301.17,78042133,2350397822325000.0,413038,15723571,0.20149999999999998
2021-01-14,SBIN,EQ,306.8,306.7,309.25,303.8,307.7,307.25,307.16,40123498,1232415007750000.0,244731,11711561,0.2919
2021-01-15,SBIN,EQ,307.25,306.8,310.9,301.3,303.95,303.85,306.2,35307601,1081133384195000.1,277615,7294222,0.2066
2021-01-18,SBIN,EQ,303.85,303.5,308.65,292.2,292.45,294.45,299.23,54969750,1644832641365000.0,332808,14155561,0.2575
2021-01-19,SBIN,EQ,294.45,297.65,302.5,296.4,298.4,298.6,299.11,35803901,1070924185254999.9,226098,10094694,0.28190000000000004
2021-01-20,SBIN,EQ,298.6,298.8,304.7,296.85,302.2,302.55,301.07,33759304,1016398189175000.0,215324,7439506,0.22039999999999998
2021-01-21,SBIN,EQ,302.55,304.0,305.15,291.5,296.8,294.85,300.2,29995203,900451307245000.1,214429,6169577,0.2057
2021-01-22,SBIN,EQ,294.85,295.5,298.0,282.4,284.4,283.7,289.3,44440810,1285667988075000.0,287829,12528656,0.28190000000000004
2021-01-25,SBIN,EQ,283.7,284.5,288.0,277.05,281.0,280.95,283.38,34034630,964482910075000.0,246225,6123604,0.17989999999999998
2021-01-27,SBIN,EQ,280.95,280.2,284.85,272.7,275.0,275.65,278.67,39211107,1092676934795000.1,275743,9156487,0.2335
2021-01-28,SBIN,EQ,275.65,271.9,283.35,269.5,282.9,282.35,277.04,48717297,1349667625260000.0,280797,11729218,0.2408
2021-01-29,SBIN,EQ,282.35,285.6,290.65,279.1,281.75,282.1,283.48,42300984,1199128259315000.0,257824,9905258,0.23420000000000002
2021-02-01,SBIN,EQ,282.1,285.1,313.9,282.75,313.0,310.7,300.59,103414068,3108566789260000.0,571788,29428379,0.2846
2021-02-02,SBIN,EQ,310.7,315.0,337.4,315.0,331.4,333.1,325.89,121434166,3957385592419999.5,696797,32088704,0.26420000000000005
2021-02-03,SBIN,EQ,333.1,333.75,339.9,325.8,335.75,335.95,334.1,66420168,2219088273705000.0,464739,13550924,0.204
2021-02-04,SBIN,EQ,335.95,334.4,358.0,331.1,357.95,355.1,343.11,145203439,4982132498270000.0,799597,26685044,0.1838
2021-02-05,SBIN,EQ,355.1,387.0,408.35,385.15,395.0,393.1,397.71,214955688,8549082574114999.0,1155236,40372151,0.18780000000000002
2021-02-08,SBIN,EQ,393.1,398.0,407.8,394.75,395.85,397.05,400.46,79389205,3179194001235000.0,577218,17607498,0.2218
2021-02-09,SBIN,EQ,397.05,396.75,403.5,389.0,393.6,394.8,396.65,63869990,2533422619080000.0,473516,11998829,0.18789999999999998
2021-02-10,SBIN,EQ,394.8,394.05,397.9,388.0,393.15,392.25,392.67,54163507,2126823641955000.0,395057,11147782,0.20579999999999998
2021-02-11,SBIN,EQ,392.25,391.8,396.95,388.25,390.9,390.15,391.61,36392708,1425158115975000.0,263431,5317852,0.1461
2021-02-12,SBIN,EQ,390.15,391.0,399.35,385.55,392.95,393.15,392.34,53589755,2102515173534999.8,406441,7559236,0.1411
2021-02-15,SBIN,EQ,393.15,397.5,409.45,395.7,409.0,406.95,403.08,56608937,2281786664770000.0,439746,14664959,0.2591
2021-02-16,SBIN,EQ,406.95,412.0,415.75,400.3,402.9,402.35,407.39,80365431,3273985684250000.0,574557,17910995,0.2229
2021-02-17,SBIN,EQ,402.35,403.0,414.85,400.15,413.4,411.75,410.54,74161370,3044612968840000.0,499222,13131429,0.1771
2021-02-18,SBIN,EQ,411.75,425.05,427.7,413.7,415.25,415.2,419.02,67154539,2813882041800000.0,583049,15846238,0.23600000000000002
2021-02-19,SBIN,EQ,415.2,415.0,415.0,395.0,400.6,399.55,405.06,66155518,2679708279565000.0,479710,15537879,0.2349
2021-02-22,SBIN,EQ,399.55,400.6,401.0,385.65,387.95,389.5,392.32,52535049,2061033869455000.0,443311,12001053,0.2284
2021-02-23,SBIN,EQ,389.5,392.0,399.7,389.0,395.6,395.6,395.45,45462768,1797820266740000.2,342766,10717389,0.23570000000000002
2021-02-24,SBIN,EQ,395.6,397.0,410.5,395.2,407.7,406.25,404.08,39632090,1601468839965000.0,340087,10700242,0.27
2021-02-25,SBIN,EQ,406.25,411.0,414.9,406.55,407.4,407.25,410.68,46988836,1929728993090000.2,355281,10886628,0.23170000000000002
2021-02-26,SBIN,EQ,407.25,399.5,401.0,387.0,391.25,390.15,393.88,64450414,2538586209455000.0,536209,21480283,0.3333
2021-03-01,SBIN,EQ,390.15,395.1,397.7,391.0,395.2,394.95,394.72,29677890,1171447657725000.0,245987,5855389,0.1973
2021-03-02,SBIN,EQ,394.95,395.0,399.55,390.55,394.8,394.2,394.42,30534337,1204334869415000.0,249193,7102687,0.23260000000000003
2021-03-03,SBIN,EQ,394.2,396.5,408.9,396.0,404.7,405.05,404.09,46268223,1869648662609999.8,326940,13944550,0.3014
2021-03-04,SBIN,EQ,405.05,398.7,403.5,394.45,396.8,395.65,399.48,43603653,1741897426605000.0,285942,17521078,0.4018
2021-03-05,SBIN,EQ,395.65,395.0,395.0,378.1,385.35,383.65,384.66,72179228,2776431424765000.0,599426,22896856,0.3172
2021-03-08,SBIN,EQ,383.65,388.45,393.4,386.05,390.1,389.6,389.52,39147858,1524897763360000.0,297783,11421277,0.2917
2021-03-09,SBIN,EQ,389.6,393.45,394.9,382.25,387.9,387.6,389.13,28054083,1091677512545000.1,220873,4544944,0.162
2021-03-10,SBIN,EQ,387.6,391.1,393.0,385.7,388.2,387.7,388.21,22677399,880349725215000.0,187380,6294280,0.2776
2021-03-12,SBIN,EQ,387.7,391.7,393.2,377.5,381.1,381.1,385.33,35336355,1361622181200000.0,296998,10146190,0.2871
2021-03-15,SBIN,EQ,381.1,382.5,386.0,369.35,385.6,383.9,375.54,42722976,1604432800740000.0,414882,9545797,0.22340000000000002
2021-03-16,SBIN,EQ,383.9,385.6,387.85,376.1,378.9,378.55,380.21,38196452,1452268145630000.0,300656,8488656,0.22219999999999998
2021-03-17,SBIN,EQ,378.55,378.2,379.65,366.05,366.9,368.15,373.37,33143064,1237476012665000.0,298083,8835143,0.2666
2021-03-18,SBIN,EQ,368.15,371.5,375.0,361.1,368.2,367.1,368.98,39405038,1453953983305000.0,285769,10367862,0.2631
2021-03-19,SBIN,EQ,367.1,363.95,372.9,357.25,372.4,371.15,366.26,60309145,2208863777759999.8,400389,18704924,0.3102
2021-03-22,SBIN,EQ,371.15,372.0,372.8,363.5,367.6,367.0,367.73,28461974,1046619318685000.0,242100,6057167,0.21280000000000002
2021-03-23,SBIN,EQ,367.0,368.7,377.95,367.05,372.3,372.7,372.08,41032380,1526720477070000.0,304725,9512982,0.2318
2021-03-24,SBIN,EQ,372.7,368.5,369.05,358.65,360.1,359.85,363.63,42318999,1538857465155000.0,385721,12800434,0.3025
2021-03-25,SBIN,EQ,359.85,360.0,360.85,345.2,356.3,355.2,353.03,57495003,2029720034620000.0,438853,15832997,0.2754
2021-03-26,SBIN,EQ,355.2,360.0,362.0,354.55,358.5,357.2,358.14,40718848,1458320089230000.0,407233,9493663,0.23320000000000002
2021-03-30,SBIN,EQ,357.2,360.1,364.3,356.3,360.5,360.8,360.57,39407496,1420923559960000.0,340842,11452061,0.29059999999999997
2021-03-31,SBIN,EQ,360.8,360.3,367.85,357.95,364.5,364.3,363.98,38651025,1406827530330000.0,298129,7195064,0.1862
2021-04-01,SBIN,EQ,364.3,367.7,371.9,363.1,370.95,370.65,367.07,31883453,1170360334210000.0,201211,6113330,0.1917
2021-04-05,SBIN,EQ,370.65,367.5,369.2,349.05,354.0,353.55,355.21,51743981,1837979714109999.8,382160,12654477,0.2446
2021-04-06,SBIN,EQ,353.55,355.7,357.0,349.3,350.95,350.55,353.1,44147709,1558849905185000.0,273760,10561018,0.23920000000000002
2021-04-07,SBIN,EQ,350.55,351.25,363.2,347.6,358.2,358.55,358.22,48023602,1720316003890000.2,323113,7394333,0.154
2021-04-08,SBIN,EQ,358.55,361.0,363.3,354.3,355.95,355.6,358.65,33370259,1196811009125000.0,221845,6728742,0.2016
2021-04-09,SBIN,EQ,355.6,354.4,364.5,351.2,352.95,353.0,357.3,46473100,1660469668220000.0,303846,9543337,0.2054
2021-04-12,SBIN,EQ,353.0,344.0,344.0,322.55,330.7,328.85,329.89,75501713,2490731913755000.0,579319,20168862,0.2671
2021-04-13,SBIN,EQ,328.85,332.0,342.25,330.5,341.25,341.0,336.4,49773360,1674386580260000.0,319183,10870967,0.2184
2021-04-15,SBIN,EQ,341.0,342.1,347.55,336.1,342.55,342.7,341.7,52992349,1810743466330000.0,325566,10616930,0.2003
2021-04-16,SBIN,EQ,342.7,343.0,345.5,338.65,339.55,339.9,342.01,37766793,1291656052530000.0,237384,8246382,0.2184
2021-04-19,SBIN,EQ,339.9,327.15,332.05,321.3,330.45,331.15,326.36,53304377,1739634560600000.0,396759,11353181,0.21300000000000002
2021-04-20,SBIN,EQ,331.15,335.1,339.9,326.7,329.4,329.5,333.65,41296147,1377845456040000.0,248595,6958070,0.1685
2021-04-22,SBIN,EQ,329.5,326.0,337.65,323.3,336.25,336.65,332.72,49105833,1633831131950000.0,279445,9812058,0.1998
2021-04-23,SBIN,EQ,336.65,331.65,339.9,331.65,335.4,336.45,336.47,44223940,1487988572010000.0,272666,6584986,0.1489
2021-04-26,SBIN,EQ,336.45,339.25,347.45,339.25,344.8,344.3,345.26,49234985,1699873556300000.0,306217,11962001,0.24300000000000002
2021-04-27,SBIN,EQ,344.3,344.0,354.95,342.4,354.2,353.05,349.42,46003023,1607459003380000.0,293357,9882201,0.21480000000000002
2021-04-28,SBIN,EQ,353.05,357.0,364.3,356.05,362.9,363.4,361.63,56696255,2050313046170000.0,337002,13430042,0.23690000000000003
2021-04-29,SBIN,EQ,363.4,365.0,369.95,355.5,357.45,359.4,361.26,63692926,2300945709475000.0,348461,10008961,0.15710000000000002
2021-04-30,SBIN,EQ,359.4,353.45,362.5,350.45,352.3,353.5,357.11,53832840,1922407931330000.0,296959,13261927,0.2464
2021-05-03,SBIN,EQ,353.5,349.6,352.5,341.4,351.45,350.6,347.45,43691860,1518055216080000.0,313847,5977717,0.1368
2021-05-04,SBIN,EQ,350.6,355.0,362.9,350.2,351.1,351.5,357.53,57749307,2064701983800000.0,342742,7751821,0.1342
2021-05-05,SBIN,EQ,351.5,356.5,357.45,348.0,356.45,355.4,354.45,40872501,1448735021650000.0,244000,3677289,0.09
2021-05-06,SBIN,EQ,355.4,358.0,359.35,350.55,355.85,355.55,354.51,36294427,1286672659710000.0,217872,5372879,0.14800000000000002
2021-05-07,SBIN,EQ,355.55,357.5,362.0,353.0,358.0,358.25,357.21,38357618,1370181242715000.0,224225,7401375,0.193
2021-05-10,SBIN,EQ,358.25,360.5,367.0,358.8,362.3,361.7,362.87,41739324,1514608423705000.0,260322,10373731,0.24850000000000003
2021-05-11,SBIN,EQ,361.7,356.85,366.4,354.75,364.1,364.65,362.8,41892770,1519857007645000.0,229841,9050630,0.21600000000000003
2021-05-12,SBIN,EQ,364.65,362.8,373.5,361.9,367.75,367.7,368.18,53436590,1967452156530000.0,320184,10486191,0.1962
2021-05-14,SBIN,EQ,367.7,370.0,372.5,359.55,360.6,360.45,365.59,51722170,1890933152130000.0,358985,11019052,0.21300000000000002
2021-05-17,SBIN,EQ,360.45,364.4,385.2,363.65,384.45,383.1,376.9,106555796,4016118812065000.0,654529,26972040,0.2531
2021-05-18,SBIN,EQ,383.1,390.0,392.55,380.05,382.95,382.25,385.07,70917710,2730823630195000.0,483711,14714918,0.20750000000000002
2021-05-19,SBIN,EQ,382.25,382.0,389.5,381.2,384.4,384.4,385.63,48189573,1858346447015000.2,346200,13556510,0.2813
2021-05-20,SBIN,EQ,384.4,387.0,387.8,382.0,386.8,384.55,384.42,42898608,1649129079400000.0,331759,12671274,0.2954
2021-05-21,SBIN,EQ,384.55,390.0,404.4,378.0,404.0,401.2,393.52,192810772,7587478646839999.0,1121959,33084922,0.1716
2021-05-24,SBIN,EQ,401.2,417.0,419.2,405.3,411.0,412.05,411.75,142964052,5886555360170000.0,846514,41331140,0.2891
2021-05-25,SBIN,EQ,412.05,415.1,415.5,408.5,414.1,412.35,411.05,56048127,2303837226875000.0,348160,14690982,0.2621
2021-05-26,SBIN,EQ,412.35,413.8,418.75,410.8,412.0,413.55,415.44,52357719,2175128175670000.0,339506,10006905,0.1911
2021-05-27,SBIN,EQ,413.55,413.7,429.1,412.0,426.8,425.2,419.8,73392997,3081069944545000.0,442431,20494556,0.2792
2021-05-28,SBIN,EQ,425.2,430.5,433.65,420.05,422.0,422.05,426.46,65137568,2777868436560000.0,423239,14625129,0.2245
2021-05-31,SBIN,EQ,422.05,421.0,426.0,418.0,424.5,424.35,422.9,38291043,1619345774100000.0,275082,6360521,0.1661
2021-06-01,SBIN,EQ,424.35,426.05,435.35,425.6,432.55,432.55,430.82,59299647,2554720010915000.0,442654,13242056,0.2233
2021-06-02,SBIN,EQ,432.55,430.8,437.95,429.15,437.2,437.25,434.97,38657806,1681491236200000.0,307884,10906691,0.2821
2021-06-03,SBIN,EQ,437.25,437.0,441.95,433.5,439.05,439.65,437.3,38909199,1701505240535000.0,281959,12855035,0.33039999999999997
2021-06-04,SBIN,EQ,439.65,437.5,441.9,431.75,434.3,433.6,436.25,36898769,1609708411825000.0,331404,9568540,0.2593
2021-06-07,SBIN,EQ,433.6,435.1,437.4,430.8,431.3,432.25,434.78,20201197,878303545100000.0,174837,6487715,0.3212
2021-06-08,SBIN,EQ,432.25,432.25,432.5,424.0,427.4,427.2,427.47,31113823,1330030038520000.0,247824,9816376,0.3155
2021-06-09,SBIN,EQ,427.2,427.5,432.3,418.2,421.95,421.45,426.58,27784834,1185249046530000.0,241080,6008214,0.2162
2021-06-10,SBIN,EQ,421.45,424.9,433.3,422.4,432.4,432.25,428.67,27397712,1174470824810000.0,211924,7523211,0.2746
2021-06-11,SBIN,EQ,432.25,434.85,435.5,425.25,429.4,429.6,430.04,26831924,1153869802875000.0,211915,6400469,0.23850000000000002
2021-06-14,SBIN,EQ,429.6,427.0,432.45,416.7,430.0,430.35,424.94,30106015,1279312295895000.0,279081,8165857,0.2712
2021-06-15,SBIN,EQ,430.35,429.2,432.8,428.0,429.2,429.5,430.4,16413658,706448778430000.0,162940,3299558,0.201
2021-06-16,SBIN,EQ,429.5,428.0,432.75,425.0,425.6,425.95,428.25,19701175,843697196900000.0,167477,4064252,0.20629999999999998
2021-06-17,SBIN,EQ,425.95,421.0,425.95,416.6,419.7,420.25,421.98,23048331,972601001975000.0,218316,6472192,0.2808
2021-06-18,SBIN,EQ,420.25,423.9,423.9,402.65,414.5,412.9,410.77,45748727,1879243109090000.2,482106,12706247,0.2777
2021-06-21,SBIN,EQ,412.9,406.35,421.0,400.5,419.1,419.75,411.51,33128978,1363297391695000.0,300583,6731788,0.20320000000000002
2021-06-22,SBIN,EQ,419.75,423.0,425.45,417.3,418.25,418.65,422.18,28442965,1200812274365000.0,238271,9392524,0.33020000000000005
2021-06-23,SBIN,EQ,418.65,421.1,424.75,415.0,418.8,418.85,420.54,27564829,1159203405825000.0,219929,4961124,0.18
2021-06-24,SBIN,EQ,418.85,420.35,422.75,416.3,418.25,417.2,419.42,19214547,805895689125000.0,171615,4841128,0.252
2021-06-25,SBIN,EQ,417.2,421.0,431.0,419.05,428.65,428.8,426.03,29886797,1273264920610000.0,237815,8914078,0.2983
2021-06-28,SBIN,EQ,428.8,430.7,433.15,424.55,426.45,426.75,427.91,29370660,1256813200765000.0,226087,9818539,0.3343
2021-06-29,SBIN,EQ,426.75,427.5,428.95,420.55,421.4,421.5,423.98,22275961,944451127410000.0,199410,8437375,0.3788
2021-06-30,SBIN,EQ,421.5,423.0,424.9,418.3,419.0,419.2,422.01,18337773,773863281895000.0,166062,4722649,0.2575
2021-07-01,SBIN,EQ,419.2,420.3,423.7,417.15,421.2,420.4,420.97,16161469,680354637085000.0,146987,3289674,0.2036
2021-07-02,SBIN,EQ,420.4,420.3,425.4,419.0,424.8,424.4,422.72,16423811,694267615560000.0,150826,4269757,0.26
2021-07-05,SBIN,EQ,424.4,426.5,434.5,424.25,433.7,432.65,428.55,16483761,706412712660000.0,153743,5660728,0.34340000000000004
2021-07-06,SBIN,EQ,432.65,431.7,436.5,428.2,429.3,429.75,433.45,20195278,875355766720000.1,209939,5413566,0.2681
2021-07-07,SBIN,EQ,429.75,429.35,434.0,427.55,433.0,432.85,431.0,14473774,623813569760000.0,130765,3715611,0.25670000000000004
2021-07-08,SBIN,EQ,432.85,432.8,435.4,422.1,424.5,424.45,429.03,21433043,919549400304999.9,215558,5669467,0.2645
2021-07-09,SBIN,EQ,424.45,425.0,427.5,421.05,423.8,423.75,423.87,16844494,713988027385000.0,158445,4397446,0.2611
2021-07-12,SBIN,EQ,423.75,426.5,430.25,424.6,427.6,427.45,427.88,12886781,551398212260000.06,130234,3100116,0.24059999999999998
2021-07-13,SBIN,EQ,427.45,430.0,431.8,428.3,428.85,429.1,429.95,12831125,551671077120000.0,116776,4276395,0.3333
2021-07-14,SBIN,EQ,429.1,429.0,432.3,426.4,431.2,431.05,429.74,12767351,548670260000000.0,157944,4429592,0.3469
2021-07-15,SBIN,EQ,431.05,432.7,432.95,429.65,431.65,431.7,431.53,11030732,476010662420000.0,126999,3378724,0.3063
2021-07-16,SBIN,EQ,431.7,432.0,432.5,427.45,430.6,430.0,429.67,8713863,374406893680000.0,86998,2161111,0.24800000000000003
2021-07-19,SBIN,EQ,430.0,423.4,429.45,418.85,428.5,427.9,426.05,14426686,614655978455000.0,142972,4300410,0.2981
2021-07-20,SBIN,EQ,427.9,427.0,427.0,418.9,421.0,420.9,422.47,14623321,617788638765000.0,175334,4341360,0.2969
2021-07-22,SBIN,EQ,420.9,425.55,426.7,420.9,422.25,422.05,424.24,11799761,500598705625000.0,145497,3403902,0.28850000000000003
2021-07-23,SBIN,EQ,422.05,422.9,429.95,419.5,428.5,428.9,424.32,17704661,751247124840000.0,158647,4726281,0.267
2021-07-26,SBIN,EQ,428.9,427.8,427.8,422.3,422.85,423.3,424.32,14037519,595637424520000.0,153835,4170799,0.29710000000000003
2021-07-27,SBIN,EQ,423.3,424.15,433.25,424.0,429.2,429.95,430.0,24119619,1037148512440000.0,199224,8645999,0.35850000000000004
2021-07-28,SBIN,EQ,429.95,430.0,430.5,421.05,424.8,425.5,424.98,17636515,749513231075000.0,188398,5520335,0.313
2021-07-29,SBIN,EQ,425.5,426.0,443.6,425.5,443.1,441.55,435.48,35263606,1535664465820000.0,332592,13842353,0.3925
2021-07-30,SBIN,EQ,441.55,441.5,444.4,430.7,432.2,431.8,434.61,35196813,1529675775115000.0,285719,13700020,0.38920000000000005
2021-08-02,SBIN,EQ,431.8,434.75,436.7,431.8,434.35,434.9,434.63,16926025,735652253100000.0,175314,5795542,0.34240000000000004
2021-08-03,SBIN,EQ,434.9,434.95,447.9,433.6,446.0,446.5,441.77,40922962,1807855207550000.0,334983,16682268,0.40770000000000006
